timestamp,open,high,low,close,volume,close_p1,close_p2,close_p3,close_p4,close_p5,close_p6,close_p7,close_p8,close_p9,close_p10,close_p11
2017-01-06 12:00:00+05:30,85.2,85.23,85.17,85.17,10265,85.17,85.07,85.03,85.03,85,85,85,85,85.03,85.07,85.13
2017-01-06 12:01:00+05:30,85.17,85.2,85.17,85.17,4500,85.07,85.03,85.03,85,85,85,85,85.03,85.07,85.13,85.3
2017-01-06 12:02:00+05:30,85.17,85.2,85.07,85.07,15122,85.03,85.03,85,85,85,85,85.03,85.07,85.13,85.3,85.17
2017-01-06 12:03:00+05:30,85.07,85.13,85.03,85.03,1031,85.03,85,85,85,85,85.03,85.07,85.13,85.3,85.17,85.23
2017-01-06 12:04:00+05:30,85.03,85.03,85,85.03,1218,85,85,85,85,85.03,85.07,85.13,85.3,85.17,85.23,85.2
2017-01-06 12:05:00+05:30,85,85.03,85,85,3917,85,85,85,85.03,85.07,85.13,85.3,85.17,85.23,85.2,85.17
2017-01-06 12:06:00+05:30,85,85.03,85,85,1658,85,85,85.03,85.07,85.13,85.3,85.17,85.23,85.2,85.17,85.17
2017-01-06 12:07:00+05:30,85,85.07,85,85,3837,85,85.03,85.07,85.13,85.3,85.17,85.23,85.2,85.17,85.17,85.2
2017-01-06 12:08:00+05:30,85,85.03,85,85,3801,85.03,85.07,85.13,85.3,85.17,85.23,85.2,85.17,85.17,85.2,85.13
2017-01-06 12:09:00+05:30,85,85.03,85,85.03,29063,85.07,85.13,85.3,85.17,85.23,85.2,85.17,85.17,85.2,85.13,85.17
2017-01-06 12:10:00+05:30,85.03,85.17,85.03,85.07,1863,85.13,85.3,85.17,85.23,85.2,85.17,85.17,85.2,85.13,85.17,85.13
2017-01-06 12:11:00+05:30,85.07,85.17,85.07,85.13,1106,85.3,85.17,85.23,85.2,85.17,85.17,85.2,85.13,85.17,85.13,85.07
2017-01-06 12:12:00+05:30,85.13,85.3,85.13,85.3,47916,85.17,85.23,85.2,85.17,85.17,85.2,85.13,85.17,85.13,85.07,85.1
2017-01-06 12:13:00+05:30,85.3,85.3,85.17,85.17,8841,85.23,85.2,85.17,85.17,85.2,85.13,85.17,85.13,85.07,85.1,85.1
2017-01-06 12:14:00+05:30,85.17,85.23,85.13,85.23,3035,85.2,85.17,85.17,85.2,85.13,85.17,85.13,85.07,85.1,85.1,85.07
2017-01-06 12:15:00+05:30,85.23,85.23,85.17,85.2,11786,85.17,85.17,85.2,85.13,85.17,85.13,85.07,85.1,85.1,85.07,85.07
2017-01-06 12:16:00+05:30,85.2,85.2,85.17,85.17,1082,85.17,85.2,85.13,85.17,85.13,85.07,85.1,85.1,85.07,85.07,85.1
2017-01-06 12:17:00+05:30,85.17,85.2,85.17,85.17,1460,85.2,85.13,85.17,85.13,85.07,85.1,85.1,85.07,85.07,85.1,85.03
2017-01-06 12:18:00+05:30,85.17,85.2,85.17,85.2,13631,85.13,85.17,85.13,85.07,85.1,85.1,85.07,85.07,85.1,85.03,85.03
2017-01-06 12:19:00+05:30,85.2,85.2,85.13,85.13,4043,85.17,85.13,85.07,85.1,85.1,85.07,85.07,85.1,85.03,85.03,85.03
2017-01-06 12:20:00+05:30,85.13,85.17,85.13,85.17,4034,85.13,85.07,85.1,85.1,85.07,85.07,85.1,85.03,85.03,85.03,85.03
2017-01-06 12:21:00+05:30,85.17,85.17,85.1,85.13,1776,85.07,85.1,85.1,85.07,85.07,85.1,85.03,85.03,85.03,85.03,85.03
2017-01-06 12:22:00+05:30,85.13,85.13,85.03,85.07,2549,85.1,85.1,85.07,85.07,85.1,85.03,85.03,85.03,85.03,85.03,85.07
2017-01-06 12:23:00+05:30,85.07,85.1,85.03,85.1,5447,85.1,85.07,85.07,85.1,85.03,85.03,85.03,85.03,85.03,85.07,85.1
2017-01-06 12:24:00+05:30,85.1,85.13,85.07,85.1,701,85.07,85.07,85.1,85.03,85.03,85.03,85.03,85.03,85.07,85.1,85.07
2017-01-06 12:25:00+05:30,85.1,85.1,85.03,85.07,4785,85.07,85.1,85.03,85.03,85.03,85.03,85.03,85.07,85.1,85.07,85.03
2017-01-06 12:26:00+05:30,85.07,85.13,85.07,85.07,2867,85.1,85.03,85.03,85.03,85.03,85.03,85.07,85.1,85.07,85.03,85.07
2017-01-06 12:27:00+05:30,85.07,85.1,85.07,85.1,915,85.03,85.03,85.03,85.03,85.03,85.07,85.1,85.07,85.03,85.07,85.13
2017-01-06 12:28:00+05:30,85.1,85.1,85.03,85.03,6144,85.03,85.03,85.03,85.03,85.07,85.1,85.07,85.03,85.07,85.13,85.1
2017-01-06 12:29:00+05:30,85.03,85.1,85.03,85.03,2891,85.03,85.03,85.03,85.07,85.1,85.07,85.03,85.07,85.13,85.1,85
2017-01-06 12:30:00+05:30,85.03,85.07,85,85.03,1713,85.03,85.03,85.07,85.1,85.07,85.03,85.07,85.13,85.1,85,85
2017-01-06 12:31:00+05:30,85.07,85.07,85,85.03,8874,85.03,85.07,85.1,85.07,85.03,85.07,85.13,85.1,85,85,85.03
2017-01-06 12:32:00+05:30,85.03,85.03,85,85.03,3534,85.07,85.1,85.07,85.03,85.07,85.13,85.1,85,85,85.03,85
2017-01-06 12:33:00+05:30,85,85.1,85,85.07,3771,85.1,85.07,85.03,85.07,85.13,85.1,85,85,85.03,85,85
2017-01-06 12:34:00+05:30,85.07,85.1,85.07,85.1,2288,85.07,85.03,85.07,85.13,85.1,85,85,85.03,85,85,85
2017-01-06 12:35:00+05:30,85.1,85.1,85.07,85.07,2532,85.03,85.07,85.13,85.1,85,85,85.03,85,85,85,85
2017-01-06 12:36:00+05:30,85.07,85.1,85.03,85.03,854,85.07,85.13,85.1,85,85,85.03,85,85,85,85,85
2017-01-06 12:37:00+05:30,85.03,85.17,85.03,85.07,11334,85.13,85.1,85,85,85.03,85,85,85,85,85,85.13
2017-01-06 12:38:00+05:30,85.1,85.2,85.1,85.13,8283,85.1,85,85,85.03,85,85,85,85,85,85.13,85.13
2017-01-06 12:39:00+05:30,85.13,85.13,85.1,85.1,1469,85,85,85.03,85,85,85,85,85,85.13,85.13,85
2017-01-06 12:40:00+05:30,85.1,85.13,85,85,17351,85,85.03,85,85,85,85,85,85.13,85.13,85,85
2017-01-06 12:41:00+05:30,85,85.03,85,85,1325,85.03,85,85,85,85,85,85.13,85.13,85,85,85.07
2017-01-06 12:42:00+05:30,85,85.03,85,85.03,2553,85,85,85,85,85,85.13,85.13,85,85,85.07,85.17
2017-01-06 12:43:00+05:30,85.03,85.03,85,85,2067,85,85,85,85,85.13,85.13,85,85,85.07,85.17,85.23
2017-01-06 12:44:00+05:30,85,85.03,85,85,9099,85,85,85,85.13,85.13,85,85,85.07,85.17,85.23,85.2
2017-01-06 12:45:00+05:30,85,85.03,85,85,378,85,85,85.13,85.13,85,85,85.07,85.17,85.23,85.2,85.2
2017-01-06 12:46:00+05:30,85,85.03,85,85,1937,85,85.13,85.13,85,85,85.07,85.17,85.23,85.2,85.2,85.03
2017-01-06 12:47:00+05:30,85,85.03,85,85,4275,85.13,85.13,85,85,85.07,85.17,85.23,85.2,85.2,85.03,85.03
2017-01-06 12:48:00+05:30,85,85.13,85,85.13,44900,85.13,85,85,85.07,85.17,85.23,85.2,85.2,85.03,85.03,85.1
2017-01-06 12:49:00+05:30,85.13,85.13,85.03,85.13,3012,85,85,85.07,85.17,85.23,85.2,85.2,85.03,85.03,85.1,85.17
2017-01-06 12:50:00+05:30,85.13,85.13,84.97,85,18389,85,85.07,85.17,85.23,85.2,85.2,85.03,85.03,85.1,85.17,85.13
2017-01-06 12:51:00+05:30,85,85.1,84.97,85,17870,85.07,85.17,85.23,85.2,85.2,85.03,85.03,85.1,85.17,85.13,85.2
2017-01-06 12:52:00+05:30,85,85.1,85,85.07,14601,85.17,85.23,85.2,85.2,85.03,85.03,85.1,85.17,85.13,85.2,85.13
2017-01-06 12:53:00+05:30,85.07,85.17,85.03,85.17,26097,85.23,85.2,85.2,85.03,85.03,85.1,85.17,85.13,85.2,85.13,85.1
2017-01-06 12:54:00+05:30,85.2,85.27,85.17,85.23,28265,85.2,85.2,85.03,85.03,85.1,85.17,85.13,85.2,85.13,85.1,85.07
2017-01-06 12:55:00+05:30,85.23,85.27,85.2,85.2,13836,85.2,85.03,85.03,85.1,85.17,85.13,85.2,85.13,85.1,85.07,85
2017-01-06 12:56:00+05:30,85.23,85.27,85.2,85.2,51927,85.03,85.03,85.1,85.17,85.13,85.2,85.13,85.1,85.07,85,85.07
2017-01-06 12:57:00+05:30,85.2,85.2,85,85.03,20255,85.03,85.1,85.17,85.13,85.2,85.13,85.1,85.07,85,85.07,85
2017-01-06 12:58:00+05:30,85.07,85.07,85,85.03,19730,85.1,85.17,85.13,85.2,85.13,85.1,85.07,85,85.07,85,85
2017-01-06 12:59:00+05:30,85.03,85.13,85.03,85.1,40853,85.17,85.13,85.2,85.13,85.1,85.07,85,85.07,85,85,85
2017-01-06 13:00:00+05:30,85.1,85.17,85.03,85.17,29411,85.13,85.2,85.13,85.1,85.07,85,85.07,85,85,85,85.13
2017-01-06 13:01:00+05:30,85.17,85.17,85.1,85.13,18738,85.2,85.13,85.1,85.07,85,85.07,85,85,85,85.13,85.07
2017-01-06 13:02:00+05:30,85.17,85.2,85.07,85.2,19086,85.13,85.1,85.07,85,85.07,85,85,85,85.13,85.07,85.03
2017-01-06 13:03:00+05:30,85.2,85.2,85.1,85.13,28812,85.1,85.07,85,85.07,85,85,85,85.13,85.07,85.03,85
2017-01-06 13:04:00+05:30,85.13,85.17,85.07,85.1,22979,85.07,85,85.07,85,85,85,85.13,85.07,85.03,85,85
2017-01-06 13:05:00+05:30,85.1,85.17,85.03,85.07,20036,85,85.07,85,85,85,85.13,85.07,85.03,85,85,85
2017-01-06 13:06:00+05:30,85.07,85.07,85,85,4244,85.07,85,85,85,85.13,85.07,85.03,85,85,85,85
2017-01-06 13:07:00+05:30,85,85.07,84.9,85.07,106086,85,85,85,85.13,85.07,85.03,85,85,85,85,85
2017-01-06 13:08:00+05:30,85.07,85.1,84.93,85,40862,85,85,85.13,85.07,85.03,85,85,85,85,85,85.03
2017-01-06 13:09:00+05:30,85,85.03,85,85,5789,85,85.13,85.07,85.03,85,85,85,85,85,85.03,85.03
2017-01-06 13:10:00+05:30,85,85.03,85,85,3471,85.13,85.07,85.03,85,85,85,85,85,85.03,85.03,84.97
2017-01-06 13:11:00+05:30,85,85.2,85,85.13,18092,85.07,85.03,85,85,85,85,85,85.03,85.03,84.97,84.9
2017-01-06 13:12:00+05:30,85.13,85.13,85.03,85.07,3123,85.03,85,85,85,85,85,85.03,85.03,84.97,84.9,85
2017-01-06 13:13:00+05:30,85.07,85.13,85,85.03,4428,85,85,85,85,85,85.03,85.03,84.97,84.9,85,84.93
2017-01-06 13:14:00+05:30,85.03,85.03,85,85,3242,85,85,85,85,85.03,85.03,84.97,84.9,85,84.93,85.07
2017-01-06 13:15:00+05:30,85,85.03,85,85,2693,85,85,85,85.03,85.03,84.97,84.9,85,84.93,85.07,85.03
2017-01-06 13:16:00+05:30,85,85.03,85,85,746,85,85,85.03,85.03,84.97,84.9,85,84.93,85.07,85.03,85
2017-01-06 13:17:00+05:30,85,85.03,85,85,22731,85,85.03,85.03,84.97,84.9,85,84.93,85.07,85.03,85,84.97
2017-01-06 13:18:00+05:30,85,85.03,85,85,3093,85.03,85.03,84.97,84.9,85,84.93,85.07,85.03,85,84.97,84.93
2017-01-06 13:19:00+05:30,85,85.07,85,85.03,6021,85.03,84.97,84.9,85,84.93,85.07,85.03,85,84.97,84.93,84.9
2017-01-06 13:20:00+05:30,85.03,85.07,85,85.03,2705,84.97,84.9,85,84.93,85.07,85.03,85,84.97,84.93,84.9,84.9
2017-01-06 13:21:00+05:30,85.03,85.03,84.97,84.97,30923,84.9,85,84.93,85.07,85.03,85,84.97,84.93,84.9,84.9,84.87
2017-01-06 13:22:00+05:30,84.97,85,84.9,84.9,3381,85,84.93,85.07,85.03,85,84.97,84.93,84.9,84.9,84.87,84.87
2017-01-06 13:23:00+05:30,84.9,85,84.9,85,13215,84.93,85.07,85.03,85,84.97,84.93,84.9,84.9,84.87,84.87,84.9
2017-01-06 13:24:00+05:30,85,85.07,84.93,84.93,13829,85.07,85.03,85,84.97,84.93,84.9,84.9,84.87,84.87,84.9,84.93
2017-01-06 13:25:00+05:30,84.93,85.1,84.93,85.07,15705,85.03,85,84.97,84.93,84.9,84.9,84.87,84.87,84.9,84.93,84.9
2017-01-06 13:26:00+05:30,85.07,85.07,85,85.03,1970,85,84.97,84.93,84.9,84.9,84.87,84.87,84.9,84.93,84.9,84.87
2017-01-06 13:27:00+05:30,85.03,85.07,85,85,3159,84.97,84.93,84.9,84.9,84.87,84.87,84.9,84.93,84.9,84.87,84.9
2017-01-06 13:28:00+05:30,85,85.03,84.97,84.97,12401,84.93,84.9,84.9,84.87,84.87,84.9,84.93,84.9,84.87,84.9,84.9
2017-01-06 13:29:00+05:30,84.97,85,84.93,84.93,6971,84.9,84.9,84.87,84.87,84.9,84.93,84.9,84.87,84.9,84.9,84.87
2017-01-06 13:30:00+05:30,84.93,84.97,84.83,84.9,29579,84.9,84.87,84.87,84.9,84.93,84.9,84.87,84.9,84.9,84.87,84.87
2017-01-06 13:31:00+05:30,84.93,84.97,84.9,84.9,5214,84.87,84.87,84.9,84.93,84.9,84.87,84.9,84.9,84.87,84.87,84.83
2017-01-06 13:32:00+05:30,84.93,84.93,84.87,84.87,10079,84.87,84.9,84.93,84.9,84.87,84.9,84.9,84.87,84.87,84.83,84.83
2017-01-06 13:33:00+05:30,84.87,84.93,84.87,84.87,5763,84.9,84.93,84.9,84.87,84.9,84.9,84.87,84.87,84.83,84.83,84.73
2017-01-06 13:34:00+05:30,84.87,85,84.87,84.9,15159,84.93,84.9,84.87,84.9,84.9,84.87,84.87,84.83,84.83,84.73,84.83
2017-01-06 13:35:00+05:30,84.9,85,84.9,84.93,11996,84.9,84.87,84.9,84.9,84.87,84.87,84.83,84.83,84.73,84.83,84.8
2017-01-06 13:36:00+05:30,84.97,85,84.9,84.9,5004,84.87,84.9,84.9,84.87,84.87,84.83,84.83,84.73,84.83,84.8,84.7
2017-01-06 13:37:00+05:30,84.9,84.93,84.87,84.87,15638,84.9,84.9,84.87,84.87,84.83,84.83,84.73,84.83,84.8,84.7,84.6
2017-01-06 13:38:00+05:30,84.9,84.93,84.87,84.9,4485,84.9,84.87,84.87,84.83,84.83,84.73,84.83,84.8,84.7,84.6,84.6
2017-01-06 13:39:00+05:30,84.97,84.97,84.9,84.9,6299,84.87,84.87,84.83,84.83,84.73,84.83,84.8,84.7,84.6,84.6,84.63
2017-01-06 13:40:00+05:30,84.93,84.93,84.87,84.87,9858,84.87,84.83,84.83,84.73,84.83,84.8,84.7,84.6,84.6,84.63,84.57
2017-01-06 13:41:00+05:30,84.93,84.93,84.83,84.87,8285,84.83,84.83,84.73,84.83,84.8,84.7,84.6,84.6,84.63,84.57,84.53
2017-01-06 13:42:00+05:30,84.87,84.9,84.77,84.83,12116,84.83,84.73,84.83,84.8,84.7,84.6,84.6,84.63,84.57,84.53,84.57
2017-01-06 13:43:00+05:30,84.83,84.9,84.8,84.83,10440,84.73,84.83,84.8,84.7,84.6,84.6,84.63,84.57,84.53,84.57,84.57
2017-01-06 13:44:00+05:30,84.83,84.9,84.73,84.73,11268,84.83,84.8,84.7,84.6,84.6,84.63,84.57,84.53,84.57,84.57,84.53
2017-01-06 13:45:00+05:30,84.73,84.83,84.73,84.83,11465,84.8,84.7,84.6,84.6,84.63,84.57,84.53,84.57,84.57,84.53,84.43
2017-01-06 13:46:00+05:30,84.87,84.9,84.8,84.8,14487,84.7,84.6,84.6,84.63,84.57,84.53,84.57,84.57,84.53,84.43,84.43
2017-01-06 13:47:00+05:30,84.8,84.8,84.67,84.7,25676,84.6,84.6,84.63,84.57,84.53,84.57,84.57,84.53,84.43,84.43,84.43
2017-01-06 13:48:00+05:30,84.7,84.73,84.6,84.6,40767,84.6,84.63,84.57,84.53,84.57,84.57,84.53,84.43,84.43,84.43,84.5
2017-01-06 13:49:00+05:30,84.6,84.67,84.6,84.6,16913,84.63,84.57,84.53,84.57,84.57,84.53,84.43,84.43,84.43,84.5,84.5
2017-01-06 13:50:00+05:30,84.63,84.67,84.6,84.63,12674,84.57,84.53,84.57,84.57,84.53,84.43,84.43,84.43,84.5,84.5,84.53
2017-01-06 13:51:00+05:30,84.67,84.67,84.57,84.57,8361,84.53,84.57,84.57,84.53,84.43,84.43,84.43,84.5,84.5,84.53,84.5
2017-01-06 13:52:00+05:30,84.57,84.63,84.53,84.53,26627,84.57,84.57,84.53,84.43,84.43,84.43,84.5,84.5,84.53,84.5,84.5
2017-01-06 13:53:00+05:30,84.57,84.67,84.53,84.57,20556,84.57,84.53,84.43,84.43,84.43,84.5,84.5,84.53,84.5,84.5,84.43
2017-01-06 13:54:00+05:30,84.57,84.63,84.53,84.57,14319,84.53,84.43,84.43,84.43,84.5,84.5,84.53,84.5,84.5,84.43,84.33
2017-01-06 13:55:00+05:30,84.6,84.6,84.53,84.53,18032,84.43,84.43,84.43,84.5,84.5,84.53,84.5,84.5,84.43,84.33,84.37
2017-01-06 13:56:00+05:30,84.57,84.57,84.43,84.43,41489,84.43,84.43,84.5,84.5,84.53,84.5,84.5,84.43,84.33,84.37,84.4
2017-01-06 13:57:00+05:30,84.43,84.47,84.4,84.43,26870,84.43,84.5,84.5,84.53,84.5,84.5,84.43,84.33,84.37,84.4,84.3
2017-01-06 13:58:00+05:30,84.43,84.47,84.4,84.43,13724,84.5,84.5,84.53,84.5,84.5,84.43,84.33,84.37,84.4,84.3,84.37
2017-01-06 13:59:00+05:30,84.47,84.53,84.43,84.5,16995,84.5,84.53,84.5,84.5,84.43,84.33,84.37,84.4,84.3,84.37,84.3
2017-01-06 14:00:00+05:30,84.5,84.57,84.5,84.5,11468,84.53,84.5,84.5,84.43,84.33,84.37,84.4,84.3,84.37,84.3,84.27
2017-01-06 14:01:00+05:30,84.53,84.6,84.47,84.53,14795,84.5,84.5,84.43,84.33,84.37,84.4,84.3,84.37,84.3,84.27,84.23
